contact,month,day_of_week,campaign,pdays,previous,poutcome,id
cellular,jul,wed,1,999,0,nonexistent,11980
cellular,may,mon,2,999,0,nonexistent,21741
cellular,jul,thu,1,999,0,nonexistent,3077
cellular,aug,thu,3,999,0,nonexistent,26823
cellular,jul,tue,2,999,0,nonexistent,12294
telephone,jun,mon,19,999,0,nonexistent,29600
cellular,apr,thu,4,999,0,nonexistent,18724
cellular,aug,tue,1,999,0,nonexistent,10060
telephone,may,tue,2,999,0,nonexistent,5113
telephone,jun,wed,1,999,2,failure,16080
cellular,aug,mon,1,999,0,nonexistent,17271
telephone,may,wed,2,999,0,nonexistent,7284
cellular,nov,wed,1,999,0,nonexistent,13988
cellular,jun,tue,3,999,0,nonexistent,38572
cellular,aug,thu,3,999,0,nonexistent,9544
cellular,may,wed,3,999,1,failure,9027
cellular,jul,thu,1,999,0,nonexistent,27785
cellular,aug,mon,6,999,0,nonexistent,677
cellular,nov,tue,2,999,1,failure,229
telephone,may,tue,11,999,0,nonexistent,17553
cellular,aug,mon,2,999,0,nonexistent,33090
cellular,jul,mon,4,999,0,nonexistent,9709
cellular,jul,thu,1,999,0,nonexistent,7099
cellular,may,thu,2,999,0,nonexistent,7584
telephone,may,fri,2,999,0,nonexistent,37404
telephone,may,wed,1,999,0,nonexistent,17065
cellular,may,wed,2,999,2,failure,4409
cellular,jul,mon,7,999,0,nonexistent,26217
cellular,may,wed,3,999,0,nonexistent,6284
cellular,aug,wed,1,999,0,nonexistent,4586
cellular,nov,mon,1,999,0,nonexistent,27820
cellular,may,tue,7,999,1,failure,14134
cellular,oct,tue,1,3,4,success,26495
cellular,apr,mon,1,999,1,failure,2178
telephone,jun,thu,1,999,0,nonexistent,1301
cellular,nov,fri,2,999,1,failure,16532
cellular,apr,wed,2,999,1,failure,33077
cellular,jul,fri,1,999,0,nonexistent,14997
telephone,jun,thu,2,999,0,nonexistent,17214
cellular,mar,thu,1,999,1,failure,19507
cellular,may,wed,2,999,0,nonexistent,24657
cellular,aug,thu,1,999,0,nonexistent,9980
cellular,jul,thu,1,999,0,nonexistent,12952
cellular,nov,tue,1,999,0,nonexistent,26118
telephone,may,thu,5,999,0,nonexistent,13391
telephone,may,tue,1,999,0,nonexistent,6128
cellular,jul,thu,3,999,0,nonexistent,15932
cellular,may,mon,7,999,0,nonexistent,29907
cellular,jul,mon,3,999,0,nonexistent,38318
telephone,may,tue,2,999,0,nonexistent,40646
telephone,jun,wed,16,999,0,nonexistent,25729
telephone,jun,mon,1,999,0,nonexistent,6290
telephone,jun,tue,5,999,0,nonexistent,2199
telephone,jul,thu,13,999,0,nonexistent,9567
cellular,aug,tue,2,999,0,nonexistent,39343
cellular,nov,wed,1,999,1,failure,34722
telephone,aug,mon,1,999,0,nonexistent,34383
telephone,jul,thu,3,999,1,failure,35216
cellular,jul,tue,1,999,0,nonexistent,27438
telephone,nov,tue,3,999,1,failure,25766
cellular,may,tue,1,999,0,nonexistent,40863
cellular,jun,thu,1,999,0,nonexistent,27339
telephone,may,tue,1,999,0,nonexistent,39168
cellular,aug,mon,3,999,0,nonexistent,27982
cellular,jul,thu,3,999,0,nonexistent,36898
telephone,may,thu,3,999,0,nonexistent,16075
cellular,mar,mon,3,999,0,nonexistent,4745
cellular,jun,thu,1,999,0,nonexistent,30573
cellular,may,mon,5,999,0,nonexistent,10596
cellular,may,mon,2,999,0,nonexistent,30248
cellular,may,tue,1,999,1,failure,6653
cellular,apr,fri,1,999,0,nonexistent,61
telephone,jul,fri,3,999,0,nonexistent,32703
cellular,jun,mon,6,999,0,nonexistent,27400
telephone,jun,mon,1,999,0,nonexistent,16523
telephone,jun,fri,3,999,0,nonexistent,6599
cellular,may,fri,2,999,0,nonexistent,3622
cellular,aug,tue,1,999,2,failure,26556
telephone,jun,fri,2,999,0,nonexistent,41129
telephone,may,fri,6,999,0,nonexistent,28090
telephone,may,mon,4,999,0,nonexistent,10057
telephone,jun,thu,1,999,0,nonexistent,41156
telephone,may,mon,2,999,0,nonexistent,6268
cellular,aug,wed,1,999,0,nonexistent,48
cellular,may,mon,2,999,0,nonexistent,19863
telephone,may,fri,4,999,0,nonexistent,35650
cellular,may,fri,2,999,0,nonexistent,34478
cellular,aug,thu,7,999,0,nonexistent,21902
cellular,apr,mon,5,999,0,nonexistent,3735
cellular,aug,wed,2,999,1,failure,6991
telephone,jul,fri,4,999,0,nonexistent,32017
cellular,may,fri,3,999,1,failure,24184
telephone,may,wed,2,999,0,nonexistent,24927
cellular,nov,wed,2,999,0,nonexistent,8875
telephone,may,tue,2,999,0,nonexistent,38951
telephone,may,fri,1,999,0,nonexistent,20719
cellular,may,wed,1,999,0,nonexistent,7287
cellular,nov,fri,1,999,0,nonexistent,5269
cellular,jul,tue,2,13,2,failure,15165
cellular,sep,tue,2,6,1,success,27754
telephone,may,fri,1,999,0,nonexistent,5125
telephone,jun,thu,1,999,0,nonexistent,34382
cellular,aug,thu,3,999,0,nonexistent,5848
telephone,mar,wed,1,999,0,nonexistent,29173
cellular,jul,wed,1,999,0,nonexistent,17262
cellular,jul,thu,3,999,0,nonexistent,25441
cellular,jul,wed,1,999,0,nonexistent,14327
cellular,oct,thu,1,999,0,nonexistent,18455
cellular,apr,tue,3,999,1,failure,37681
cellular,apr,fri,3,999,0,nonexistent,37299
cellular,nov,wed,4,999,0,nonexistent,34301
telephone,may,fri,2,999,0,nonexistent,25124
telephone,aug,mon,1,999,0,nonexistent,13926
telephone,may,fri,4,999,0,nonexistent,10091
cellular,aug,fri,1,999,1,failure,18951
cellular,apr,mon,3,10,1,success,4196
telephone,jun,tue,2,999,0,nonexistent,35201
cellular,may,thu,1,999,1,failure,1619
cellular,may,tue,2,999,0,nonexistent,13162
cellular,apr,mon,4,999,0,nonexistent,1532
cellular,jun,fri,1,999,2,failure,19496
cellular,nov,tue,1,999,0,nonexistent,41038
telephone,mar,tue,1,999,1,failure,21936
cellular,may,thu,3,999,0,nonexistent,32494
cellular,jul,thu,16,999,0,nonexistent,40358
cellular,jul,tue,2,999,0,nonexistent,34509
cellular,apr,tue,1,999,1,failure,5702
cellular,apr,mon,5,999,0,nonexistent,17513
telephone,may,fri,1,999,0,nonexistent,24210
telephone,may,fri,4,999,0,nonexistent,40596
cellular,apr,thu,2,999,0,nonexistent,2589
cellular,may,wed,1,999,0,nonexistent,6938
cellular,nov,mon,2,999,0,nonexistent,9440
cellular,apr,wed,2,999,0,nonexistent,5684
cellular,may,tue,1,999,0,nonexistent,13374
telephone,may,tue,13,999,0,nonexistent,26541
cellular,jul,wed,1,999,0,nonexistent,37437
cellular,jul,thu,1,999,0,nonexistent,4763
cellular,apr,thu,1,999,0,nonexistent,9720
cellular,jun,mon,1,999,0,nonexistent,14896
cellular,jul,wed,2,999,0,nonexistent,15857
cellular,jul,thu,1,999,0,nonexistent,23750
cellular,jul,wed,2,999,0,nonexistent,37880
telephone,may,fri,1,999,0,nonexistent,34864
telephone,jun,fri,2,999,0,nonexistent,35726
telephone,may,mon,1,999,0,nonexistent,14228
cellular,jul,fri,2,999,0,nonexistent,19665
cellular,jul,thu,1,999,0,nonexistent,14883
telephone,may,wed,2,999,0,nonexistent,856
cellular,apr,wed,1,999,0,nonexistent,9485
telephone,jun,fri,2,999,0,nonexistent,6388
cellular,may,tue,1,999,0,nonexistent,9664
telephone,jul,mon,3,999,0,nonexistent,34032
cellular,oct,wed,1,999,0,nonexistent,16733
telephone,jul,thu,2,999,0,nonexistent,7340
cellular,apr,wed,1,999,0,nonexistent,10372
cellular,jul,wed,3,999,2,failure,33075
telephone,apr,mon,1,999,0,nonexistent,23884
cellular,mar,mon,5,999,1,failure,31173
cellular,aug,tue,3,999,0,nonexistent,14580
cellular,may,mon,1,999,0,nonexistent,33933
cellular,may,wed,2,999,0,nonexistent,27716
cellular,jun,mon,1,999,0,nonexistent,31674
telephone,may,mon,6,999,0,nonexistent,19375
cellular,may,tue,2,999,2,failure,11075
telephone,jun,tue,2,999,0,nonexistent,4681
telephone,jul,fri,1,999,0,nonexistent,21191
cellular,nov,fri,1,999,1,failure,32231
cellular,apr,wed,1,999,0,nonexistent,3753
cellular,aug,mon,3,999,0,nonexistent,27949
cellular,may,tue,1,999,1,failure,28685
cellular,nov,thu,1,999,0,nonexistent,16288
cellular,jul,tue,1,999,0,nonexistent,35325
cellular,sep,wed,1,6,3,success,18224
cellular,aug,thu,1,999,0,nonexistent,14267
cellular,nov,tue,2,999,1,failure,4030
cellular,aug,wed,1,999,0,nonexistent,25861
cellular,may,fri,1,999,0,nonexistent,23332
cellular,nov,thu,1,999,0,nonexistent,18272
cellular,may,thu,1,999,0,nonexistent,3494
cellular,oct,wed,1,999,0,nonexistent,25587
cellular,jul,wed,2,999,0,nonexistent,26242
cellular,nov,fri,5,999,1,failure,1484
telephone,jun,tue,4,999,0,nonexistent,33931
cellular,jul,fri,2,999,0,nonexistent,522
cellular,apr,fri,1,999,1,failure,29328
cellular,aug,fri,3,999,0,nonexistent,38059
telephone,may,fri,3,999,0,nonexistent,20913
cellular,jul,wed,4,999,0,nonexistent,27305
telephone,may,fri,2,999,0,nonexistent,2044
cellular,aug,tue,4,999,0,nonexistent,24841
cellular,nov,tue,1,999,0,nonexistent,25265
telephone,jun,fri,2,999,0,nonexistent,39235
telephone,may,thu,2,999,0,nonexistent,31374
cellular,aug,thu,2,999,0,nonexistent,28882
telephone,jun,wed,6,999,0,nonexistent,15121
cellular,jul,wed,7,999,0,nonexistent,265
telephone,jun,tue,16,999,0,nonexistent,2202
cellular,jul,thu,2,999,0,nonexistent,34804
cellular,may,thu,2,999,1,failure,38571
cellular,nov,wed,3,999,0,nonexistent,10770
cellular,nov,fri,2,999,0,nonexistent,23121
cellular,jul,fri,6,999,0,nonexistent,10460
cellular,aug,tue,1,999,0,nonexistent,4103
cellular,nov,mon,2,999,0,nonexistent,12420
cellular,nov,thu,1,999,0,nonexistent,33190
cellular,aug,thu,7,999,0,nonexistent,40886
telephone,jun,mon,2,999,0,nonexistent,12496
cellular,oct,thu,1,999,1,failure,12864
cellular,apr,wed,1,999,0,nonexistent,22098
telephone,jun,tue,1,999,0,nonexistent,11902
cellular,may,thu,2,999,0,nonexistent,12652
cellular,aug,tue,1,999,0,nonexistent,24580
cellular,nov,tue,2,999,0,nonexistent,40821
telephone,may,tue,1,999,0,nonexistent,3684
telephone,may,fri,1,999,0,nonexistent,40943
telephone,may,thu,3,999,0,nonexistent,18253
cellular,may,tue,2,999,0,nonexistent,40867
telephone,may,fri,2,999,0,nonexistent,22615
cellular,jul,thu,1,999,0,nonexistent,344
telephone,jul,thu,7,999,0,nonexistent,18109
cellular,jul,wed,1,999,0,nonexistent,35915
cellular,jul,tue,6,999,0,nonexistent,2223
cellular,may,tue,1,999,0,nonexistent,15921
cellular,jul,fri,3,999,0,nonexistent,2078
cellular,nov,mon,1,999,0,nonexistent,24168
telephone,jun,thu,1,999,0,nonexistent,26636
cellular,may,fri,1,3,1,success,19508
telephone,may,mon,2,999,0,nonexistent,17159
cellular,jul,mon,3,999,0,nonexistent,17640
cellular,jul,wed,3,999,0,nonexistent,40455
cellular,aug,thu,1,999,0,nonexistent,21663
telephone,may,thu,8,999,0,nonexistent,25593
cellular,aug,wed,1,999,0,nonexistent,16902
cellular,jul,mon,1,999,0,nonexistent,40836
telephone,may,thu,1,999,0,nonexistent,7506
cellular,aug,tue,2,999,0,nonexistent,30332
cellular,may,mon,1,999,0,nonexistent,18279
cellular,jul,tue,2,999,0,nonexistent,19633
cellular,jun,mon,1,999,0,nonexistent,39385
telephone,jun,mon,8,999,0,nonexistent,11710
cellular,jul,tue,4,999,0,nonexistent,18666
telephone,jun,wed,1,999,0,nonexistent,38825
telephone,nov,mon,1,999,0,nonexistent,26984
cellular,nov,thu,1,999,0,nonexistent,2858
cellular,aug,wed,3,999,1,failure,19101
telephone,jun,thu,16,999,0,nonexistent,31683
telephone,may,mon,1,999,0,nonexistent,40394
cellular,apr,thu,1,999,1,failure,10943
telephone,jul,thu,10,999,0,nonexistent,33908
telephone,may,tue,2,999,0,nonexistent,30647
cellular,jul,tue,4,999,0,nonexistent,31588
cellular,apr,thu,1,999,0,nonexistent,14604
telephone,may,wed,2,999,0,nonexistent,24684
cellular,may,wed,1,999,1,failure,34302
cellular,oct,fri,1,999,0,nonexistent,24161
cellular,may,wed,6,999,1,failure,27604
cellular,may,tue,5,999,0,nonexistent,32995
telephone,jun,fri,3,999,0,nonexistent,31141
cellular,jul,mon,6,999,0,nonexistent,12817
cellular,nov,mon,1,999,0,nonexistent,30051
cellular,jul,wed,1,999,0,nonexistent,3785
cellular,apr,thu,1,999,0,nonexistent,26138
cellular,may,wed,2,999,0,nonexistent,33193
cellular,aug,thu,1,999,0,nonexistent,12879
cellular,jul,tue,1,999,0,nonexistent,10656
cellular,may,thu,1,999,1,failure,28420
cellular,jul,wed,7,999,0,nonexistent,5705
cellular,aug,wed,1,999,0,nonexistent,20722
telephone,may,fri,1,999,0,nonexistent,37125
telephone,may,tue,6,999,0,nonexistent,27889
cellular,aug,mon,3,4,2,success,22151
cellular,nov,thu,1,999,0,nonexistent,35121
telephone,may,tue,2,999,0,nonexistent,12805
cellular,dec,wed,7,6,2,success,2072
cellular,jul,tue,3,999,0,nonexistent,30142
telephone,may,mon,2,999,0,nonexistent,17452
cellular,jul,wed,1,999,0,nonexistent,13685
telephone,jun,mon,7,999,0,nonexistent,7776
cellular,sep,mon,2,999,0,nonexistent,28822
telephone,jun,fri,15,999,0,nonexistent,27228
telephone,jun,fri,1,999,0,nonexistent,25100
telephone,jun,thu,2,999,0,nonexistent,25720
cellular,jul,mon,3,999,0,nonexistent,7223
cellular,may,mon,3,3,1,success,15508
cellular,may,mon,1,999,0,nonexistent,2040
telephone,may,mon,2,999,0,nonexistent,21473
telephone,may,tue,2,999,0,nonexistent,20943
cellular,aug,mon,2,999,0,nonexistent,16480
telephone,jun,thu,7,999,0,nonexistent,24818
cellular,aug,mon,5,999,0,nonexistent,13271
telephone,mar,mon,7,999,0,nonexistent,29166
telephone,nov,wed,1,999,0,nonexistent,35810
cellular,aug,fri,5,999,0,nonexistent,32207
telephone,may,mon,2,999,0,nonexistent,8201
telephone,may,wed,1,999,0,nonexistent,22949
telephone,may,fri,4,999,0,nonexistent,16646
cellular,aug,fri,2,999,0,nonexistent,7562
telephone,may,wed,1,999,0,nonexistent,14949
telephone,may,thu,5,999,0,nonexistent,8309
telephone,jun,thu,1,999,0,nonexistent,8631
cellular,apr,thu,1,999,0,nonexistent,39517
telephone,may,fri,2,999,0,nonexistent,12396
telephone,jun,tue,4,999,0,nonexistent,25708
cellular,apr,mon,1,999,0,nonexistent,4457
cellular,nov,mon,1,999,1,failure,14425
cellular,jul,tue,6,999,0,nonexistent,6011
telephone,jun,tue,2,999,0,nonexistent,22674
cellular,jul,mon,1,999,0,nonexistent,8596
cellular,nov,tue,1,999,0,nonexistent,37247
telephone,may,wed,2,999,0,nonexistent,17970
cellular,may,fri,1,999,0,nonexistent,37846
telephone,jul,wed,2,999,0,nonexistent,27191
cellular,may,fri,2,999,1,failure,27455
cellular,nov,mon,1,999,1,failure,4613
cellular,jul,mon,2,999,0,nonexistent,662
cellular,nov,wed,3,999,0,nonexistent,37052
telephone,nov,wed,1,999,0,nonexistent,6006
cellular,aug,thu,1,999,0,nonexistent,33048
cellular,jun,tue,1,999,0,nonexistent,2252
cellular,apr,tue,1,999,0,nonexistent,12247
cellular,jul,fri,1,999,0,nonexistent,11900
telephone,may,tue,5,999,0,nonexistent,7976
cellular,apr,fri,1,999,0,nonexistent,18414
cellular,may,mon,1,999,0,nonexistent,40022
telephone,may,thu,3,999,0,nonexistent,16429
telephone,may,mon,1,999,0,nonexistent,2173
cellular,may,fri,1,999,1,failure,39033
telephone,may,fri,2,999,0,nonexistent,40984
cellular,nov,fri,4,999,0,nonexistent,15200
cellular,aug,thu,2,999,0,nonexistent,40256
cellular,may,fri,2,999,0,nonexistent,39363
cellular,aug,wed,2,999,0,nonexistent,20865
cellular,aug,tue,6,999,0,nonexistent,17201
cellular,jun,thu,2,999,0,nonexistent,25431
cellular,oct,thu,1,999,0,nonexistent,35221
cellular,may,thu,4,999,0,nonexistent,32447
telephone,may,wed,1,999,0,nonexistent,14220
telephone,may,tue,1,999,0,nonexistent,30689
cellular,jul,tue,2,999,0,nonexistent,33125
cellular,jul,fri,3,999,0,nonexistent,28499
telephone,may,mon,2,999,0,nonexistent,3746
telephone,jun,fri,4,999,0,nonexistent,4670
cellular,aug,fri,1,999,0,nonexistent,40924
cellular,may,mon,1,999,0,nonexistent,22012
telephone,may,fri,1,999,0,nonexistent,34757
telephone,may,mon,2,999,0,nonexistent,22355
telephone,jul,wed,6,999,0,nonexistent,25845
cellular,aug,thu,1,999,0,nonexistent,19233
telephone,aug,tue,2,999,0,nonexistent,3829
telephone,jun,thu,1,999,0,nonexistent,32565
telephone,may,thu,2,999,0,nonexistent,5281
telephone,apr,tue,5,999,0,nonexistent,5059
cellular,aug,fri,1,999,0,nonexistent,24489
cellular,may,mon,1,999,1,failure,20259
cellular,aug,mon,3,999,0,nonexistent,36555
cellular,apr,thu,2,999,0,nonexistent,39376
cellular,jun,tue,3,4,1,success,17564
cellular,jul,wed,7,999,0,nonexistent,5529
cellular,apr,mon,1,999,1,failure,13198
telephone,may,tue,1,999,0,nonexistent,10965
telephone,may,fri,2,999,0,nonexistent,29293
cellular,jul,thu,1,999,0,nonexistent,20537
telephone,may,thu,2,999,0,nonexistent,9669
cellular,nov,wed,2,999,0,nonexistent,17693
cellular,apr,mon,4,999,0,nonexistent,17996
telephone,may,tue,2,999,0,nonexistent,30491
cellular,may,thu,1,999,0,nonexistent,39909
cellular,aug,wed,2,999,0,nonexistent,37576
cellular,aug,wed,1,999,0,nonexistent,1875
telephone,jun,tue,1,999,0,nonexistent,35058
cellular,jul,thu,1,999,0,nonexistent,36726
telephone,may,tue,5,999,0,nonexistent,19695
cellular,jun,tue,1,999,0,nonexistent,19673
cellular,nov,tue,2,999,0,nonexistent,39375
cellular,jul,fri,4,999,0,nonexistent,1247
telephone,jun,tue,1,999,0,nonexistent,28139
telephone,may,fri,3,999,0,nonexistent,39013
cellular,nov,thu,3,999,0,nonexistent,23035
cellular,aug,mon,2,999,0,nonexistent,28629
cellular,jul,fri,1,999,0,nonexistent,33588
telephone,may,fri,2,999,0,nonexistent,5885
telephone,may,mon,12,999,0,nonexistent,40313
telephone,jun,mon,1,999,0,nonexistent,23007
telephone,jun,tue,2,999,0,nonexistent,15409
cellular,aug,fri,2,999,0,nonexistent,7300
cellular,jul,thu,1,999,0,nonexistent,10684
cellular,apr,thu,1,999,0,nonexistent,29249
telephone,oct,tue,1,999,0,nonexistent,20477
telephone,oct,tue,2,999,0,nonexistent,21176
telephone,jul,tue,5,999,0,nonexistent,29
cellular,jul,wed,1,999,0,nonexistent,35436
telephone,may,tue,1,999,0,nonexistent,31129
cellular,may,fri,1,999,0,nonexistent,22180
telephone,may,thu,6,999,0,nonexistent,31009
cellular,apr,wed,2,999,0,nonexistent,25207
cellular,jul,wed,1,999,0,nonexistent,40932
telephone,aug,wed,1,999,0,nonexistent,12516
cellular,may,wed,1,999,1,failure,4990
cellular,aug,fri,1,999,0,nonexistent,26075
cellular,aug,fri,2,999,0,nonexistent,683
cellular,sep,mon,1,999,0,nonexistent,32156
cellular,jul,tue,4,999,0,nonexistent,191
telephone,may,fri,1,999,0,nonexistent,33104
cellular,aug,mon,1,999,0,nonexistent,32338
telephone,may,thu,3,999,0,nonexistent,12324
cellular,aug,thu,4,999,0,nonexistent,8754
cellular,nov,tue,2,4,1,success,37935
cellular,jul,thu,8,999,0,nonexistent,24814
telephone,may,wed,1,999,0,nonexistent,26633
telephone,may,wed,5,999,0,nonexistent,10667
cellular,nov,fri,1,999,0,nonexistent,8707
telephone,may,fri,18,999,0,nonexistent,14115
telephone,jun,tue,1,999,0,nonexistent,3474
telephone,jul,tue,4,999,0,nonexistent,30768
telephone,may,wed,1,999,0,nonexistent,21145
cellular,jul,thu,1,999,0,nonexistent,10643
telephone,aug,wed,1,999,1,failure,2313
telephone,jun,wed,3,999,0,nonexistent,34847
cellular,mar,tue,2,999,0,nonexistent,11929
telephone,jun,fri,3,999,0,nonexistent,36468
cellular,nov,mon,1,999,1,failure,37894
cellular,aug,fri,2,999,0,nonexistent,36520
cellular,aug,fri,1,999,0,nonexistent,5947
cellular,may,mon,2,999,0,nonexistent,19452
telephone,may,tue,1,999,0,nonexistent,39203
telephone,nov,thu,1,999,0,nonexistent,27771
telephone,may,wed,2,999,0,nonexistent,24965
cellular,aug,wed,1,999,0,nonexistent,6151
telephone,may,wed,1,999,0,nonexistent,21347
telephone,jun,mon,2,999,0,nonexistent,21405
telephone,may,fri,1,999,0,nonexistent,14966
cellular,jul,thu,3,999,0,nonexistent,32279
telephone,jun,tue,1,999,0,nonexistent,20670
cellular,apr,wed,1,999,0,nonexistent,36646
cellular,jul,mon,7,999,0,nonexistent,36878
cellular,may,mon,2,999,0,nonexistent,24156
telephone,jun,mon,3,999,0,nonexistent,20927
cellular,nov,mon,2,999,0,nonexistent,8058
cellular,jul,wed,1,999,0,nonexistent,9244
cellular,nov,thu,6,999,0,nonexistent,41143
cellular,may,thu,1,999,0,nonexistent,32415
cellular,mar,tue,1,6,2,success,32364
telephone,jun,fri,12,999,0,nonexistent,26277
cellular,aug,tue,6,999,0,nonexistent,28500
telephone,jun,thu,1,999,0,nonexistent,21380
telephone,may,fri,4,999,0,nonexistent,23276
cellular,aug,tue,2,999,0,nonexistent,39543
cellular,aug,mon,2,999,0,nonexistent,11649
telephone,jun,wed,2,999,0,nonexistent,31364
telephone,may,fri,3,999,0,nonexistent,7844
cellular,apr,fri,1,999,0,nonexistent,27361
telephone,jun,wed,14,999,0,nonexistent,31831
cellular,may,fri,3,999,1,failure,26512
cellular,nov,mon,2,999,0,nonexistent,36115
cellular,sep,fri,3,6,1,success,9186
cellular,apr,mon,2,999,1,failure,37
telephone,jun,fri,2,999,0,nonexistent,2347
cellular,jul,tue,2,999,0,nonexistent,7949
cellular,may,mon,1,999,0,nonexistent,16087
cellular,mar,wed,6,999,0,nonexistent,25832
cellular,jul,mon,2,999,0,nonexistent,4916
cellular,may,thu,3,999,0,nonexistent,21155
cellular,may,thu,1,999,0,nonexistent,13530
telephone,may,mon,9,999,0,nonexistent,39945
cellular,may,mon,5,999,0,nonexistent,12595
telephone,may,tue,1,999,0,nonexistent,38830
cellular,jul,mon,2,999,0,nonexistent,27477
cellular,jul,wed,1,999,0,nonexistent,30179
telephone,may,fri,1,999,0,nonexistent,26662
cellular,may,thu,1,7,2,success,10414
telephone,apr,wed,1,999,0,nonexistent,139
telephone,may,mon,2,999,0,nonexistent,27535
cellular,apr,mon,1,999,0,nonexistent,935
telephone,may,wed,5,999,0,nonexistent,19243
telephone,jun,tue,2,999,0,nonexistent,22791
cellular,jul,tue,1,999,0,nonexistent,19455
cellular,nov,wed,2,999,0,nonexistent,36614
cellular,sep,fri,2,999,1,failure,36184
cellular,nov,wed,2,999,0,nonexistent,15705
telephone,may,wed,4,999,0,nonexistent,29261
