age,job,marital,education,default,housing,loan,id
24,services,single,high.school,no,yes,no,20988
52,blue-collar,married,basic.9y,unknown,no,no,39851
38,admin.,married,high.school,no,no,no,40073
36,management,married,basic.6y,no,yes,no,5186
28,admin.,single,university.degree,no,yes,no,31585
33,admin.,single,university.degree,no,yes,no,27895
47,unemployed,married,professional.course,no,yes,no,15009
46,technician,divorced,professional.course,no,yes,no,18809
55,technician,married,professional.course,no,no,no,39103
50,blue-collar,married,unknown,unknown,yes,no,30601
32,admin.,single,high.school,no,no,yes,10433
40,admin.,married,university.degree,no,yes,no,33620
20,student,single,basic.4y,no,yes,no,6024
33,self-employed,married,basic.9y,unknown,no,no,32612
57,retired,married,basic.6y,no,no,no,6478
30,technician,married,university.degree,no,yes,no,25048
53,admin.,married,university.degree,unknown,no,no,4544
57,technician,married,high.school,no,no,no,4827
55,admin.,divorced,university.degree,no,yes,no,6666
66,housemaid,married,basic.4y,no,no,no,24332
57,blue-collar,married,basic.4y,unknown,no,no,6627
52,services,married,high.school,unknown,unknown,unknown,19367
67,retired,single,university.degree,no,yes,yes,30511
35,blue-collar,married,basic.6y,unknown,no,no,39972
43,entrepreneur,married,basic.4y,no,yes,no,34700
28,blue-collar,single,basic.9y,no,yes,no,7853
35,technician,single,basic.9y,no,no,no,25971
57,blue-collar,divorced,basic.9y,no,yes,no,21317
33,admin.,single,university.degree,no,yes,no,27413
76,retired,married,university.degree,no,yes,no,1184
30,housemaid,married,university.degree,no,yes,no,6594
28,services,married,high.school,no,yes,no,36850
50,admin.,single,university.degree,no,no,no,10966
18,student,single,unknown,no,yes,no,38858
37,technician,married,professional.course,unknown,yes,yes,29018
30,admin.,single,high.school,no,no,no,32284
45,housemaid,divorced,basic.4y,unknown,no,no,32161
42,admin.,single,university.degree,unknown,no,no,37263
24,student,single,high.school,no,no,no,21576
54,technician,married,university.degree,no,yes,no,13335
34,services,married,professional.course,no,yes,yes,6879
49,technician,married,professional.course,no,yes,no,37514
35,blue-collar,married,basic.9y,unknown,no,no,39540
43,technician,single,professional.course,no,unknown,unknown,20006
57,management,divorced,university.degree,no,no,no,3471
28,technician,divorced,professional.course,no,no,no,24745
26,blue-collar,single,high.school,no,no,no,6326
37,blue-collar,single,high.school,no,yes,no,29174
35,admin.,single,high.school,no,no,no,32913
48,technician,married,university.degree,no,no,no,3582
47,unknown,married,unknown,unknown,yes,no,25392
26,self-employed,married,basic.4y,no,yes,no,27586
29,technician,single,professional.course,no,yes,no,39976
44,blue-collar,married,basic.6y,no,yes,yes,35099
31,services,married,basic.9y,no,no,no,8974
29,technician,single,professional.course,no,no,yes,5228
31,admin.,single,university.degree,no,yes,yes,27020
38,technician,married,basic.6y,unknown,no,no,9469
31,admin.,married,high.school,no,no,yes,36746
49,unemployed,married,professional.course,no,no,no,16643
31,technician,married,professional.course,no,no,no,40671
41,admin.,married,high.school,no,no,no,13018
50,blue-collar,married,high.school,unknown,no,no,29585
41,admin.,divorced,basic.6y,no,no,no,24236
35,services,divorced,university.degree,no,no,yes,7923
58,retired,married,basic.4y,unknown,no,no,37102
35,blue-collar,married,basic.9y,unknown,no,no,22993
32,admin.,married,high.school,no,yes,no,10858
30,admin.,single,university.degree,no,yes,no,24551
26,blue-collar,married,basic.4y,unknown,no,no,26836
44,blue-collar,married,high.school,no,yes,no,33426
48,admin.,married,university.degree,no,yes,yes,19737
31,blue-collar,single,high.school,no,no,no,35367
43,blue-collar,married,basic.9y,no,no,no,32677
27,technician,married,professional.course,no,no,no,8642
36,technician,married,professional.course,unknown,no,no,31519
55,admin.,married,high.school,no,yes,no,4460
41,admin.,single,high.school,no,no,no,15723
42,admin.,divorced,high.school,no,no,no,774
29,admin.,married,high.school,no,yes,no,2982
33,blue-collar,married,basic.9y,unknown,yes,no,25311
36,admin.,married,professional.course,no,no,no,22148
39,blue-collar,married,basic.9y,unknown,yes,no,25977
36,blue-collar,married,basic.9y,no,yes,no,905
47,management,married,university.degree,unknown,yes,no,25693
58,technician,married,university.degree,no,no,no,40108
52,blue-collar,married,basic.4y,no,yes,no,22488
80,retired,married,basic.4y,no,yes,yes,30916
60,management,married,university.degree,unknown,no,no,22773
35,blue-collar,married,basic.6y,no,yes,no,2559
34,technician,married,professional.course,no,yes,no,23526
32,admin.,divorced,high.school,no,yes,no,8880
49,housemaid,married,professional.course,no,no,no,1867
50,admin.,divorced,high.school,no,yes,no,10662
49,management,married,high.school,no,yes,no,38385
45,admin.,married,basic.9y,no,no,no,18177
56,unemployed,divorced,basic.4y,no,yes,no,29944
25,services,single,high.school,no,yes,yes,37414
28,self-employed,single,university.degree,no,no,no,40832
29,self-employed,married,university.degree,no,yes,yes,29805
39,services,married,high.school,no,yes,yes,20152
36,self-employed,single,university.degree,no,no,no,9961
32,management,married,university.degree,no,yes,yes,7885
48,blue-collar,married,basic.4y,unknown,yes,no,25165
31,self-employed,single,high.school,no,no,no,28602
44,entrepreneur,married,professional.course,no,no,no,15489
41,management,married,university.degree,no,yes,yes,17096
39,services,married,high.school,no,no,no,39297
52,housemaid,married,basic.4y,no,no,yes,14241
49,retired,single,basic.4y,unknown,no,no,7752
48,blue-collar,married,basic.4y,no,yes,no,39605
52,services,unknown,professional.course,no,yes,no,206
29,entrepreneur,married,basic.4y,no,no,no,34988
49,technician,married,professional.course,unknown,no,no,21037
44,admin.,married,university.degree,no,yes,no,24466
45,admin.,married,university.degree,no,yes,no,8469
31,admin.,single,high.school,no,no,no,8808
34,technician,married,basic.9y,no,yes,no,1486
50,admin.,married,high.school,no,yes,no,4408
56,services,married,basic.4y,no,yes,yes,33311
30,technician,single,professional.course,no,yes,yes,37537
36,blue-collar,single,high.school,no,yes,yes,8306
41,blue-collar,married,basic.4y,no,no,no,8973
39,admin.,single,high.school,no,unknown,unknown,6874
31,admin.,single,university.degree,no,no,no,6625
52,management,married,professional.course,no,unknown,unknown,3379
43,admin.,married,high.school,no,no,no,3247
32,blue-collar,married,basic.9y,unknown,yes,no,30282
35,unemployed,single,basic.9y,no,yes,yes,38091
50,housemaid,married,basic.9y,unknown,unknown,unknown,28886
27,admin.,single,high.school,no,yes,yes,10052
31,admin.,single,university.degree,no,no,no,4529
30,admin.,married,university.degree,no,no,no,39172
36,blue-collar,married,basic.9y,no,no,no,19998
36,blue-collar,married,basic.9y,no,yes,yes,29400
35,self-employed,single,high.school,no,yes,no,38639
24,blue-collar,married,basic.9y,no,unknown,unknown,5884
42,self-employed,married,university.degree,no,no,no,12091
33,technician,single,professional.course,no,yes,no,33922
36,management,divorced,professional.course,no,no,no,12225
35,services,married,professional.course,unknown,yes,yes,19580
26,blue-collar,single,basic.6y,no,no,no,1361
30,management,married,university.degree,no,no,no,1214
47,blue-collar,married,basic.9y,no,yes,no,19063
28,services,married,high.school,no,no,no,5423
46,blue-collar,married,basic.6y,no,no,no,18324
46,housemaid,single,university.degree,unknown,no,yes,33968
31,technician,married,university.degree,unknown,no,no,22855
31,technician,single,university.degree,no,yes,yes,30841
40,management,married,university.degree,unknown,no,no,11596
63,housemaid,married,basic.4y,no,yes,no,35973
28,blue-collar,single,basic.9y,unknown,yes,no,30228
44,blue-collar,married,basic.6y,unknown,no,no,7215
32,management,single,university.degree,no,no,no,2150
40,technician,married,professional.course,unknown,yes,no,16704
37,blue-collar,married,basic.9y,no,no,no,27708
56,blue-collar,married,basic.4y,unknown,no,no,4793
29,admin.,single,university.degree,no,yes,no,17835
56,retired,married,basic.6y,no,yes,no,30410
32,services,married,high.school,no,no,no,30209
42,blue-collar,married,unknown,no,yes,no,27209
47,self-employed,married,basic.9y,unknown,yes,no,15071
39,admin.,married,university.degree,no,yes,no,16280
44,blue-collar,single,professional.course,no,no,no,38065
35,management,married,university.degree,no,no,no,13630
37,admin.,married,university.degree,no,yes,yes,6152
40,technician,married,professional.course,no,no,no,26965
38,services,married,basic.6y,no,yes,no,11537
40,admin.,married,high.school,no,no,no,24866
39,management,married,university.degree,no,yes,no,6512
49,admin.,divorced,high.school,no,yes,no,39107
28,services,single,high.school,no,yes,no,31292
31,admin.,single,high.school,no,no,no,1655
40,technician,married,basic.9y,no,yes,no,34986
43,technician,married,professional.course,unknown,yes,no,6126
49,blue-collar,married,basic.9y,unknown,no,no,25300
32,technician,married,professional.course,no,no,no,23180
57,blue-collar,married,basic.9y,unknown,no,yes,36013
46,blue-collar,married,basic.9y,no,no,no,31272
30,entrepreneur,single,university.degree,no,yes,no,38270
41,management,married,university.degree,no,yes,no,5650
30,admin.,single,university.degree,no,yes,no,23504
36,technician,married,professional.course,no,no,no,32998
41,blue-collar,married,basic.9y,no,yes,no,4950
47,admin.,married,university.degree,no,yes,no,18591
57,management,married,university.degree,no,no,no,30582
31,unemployed,married,basic.6y,no,yes,no,36870
36,services,married,high.school,no,yes,no,8158
41,services,married,unknown,no,no,no,33755
31,self-employed,married,basic.9y,no,no,no,25603
44,admin.,married,professional.course,no,yes,no,11777
45,technician,married,professional.course,no,no,no,10197
57,blue-collar,divorced,basic.9y,no,yes,no,24826
40,technician,married,professional.course,no,no,no,27770
29,admin.,single,university.degree,no,yes,no,15092
39,admin.,married,university.degree,no,no,no,41181
24,services,single,high.school,no,no,no,12891
32,blue-collar,married,basic.9y,no,yes,no,3207
25,technician,single,university.degree,no,yes,no,12143
34,admin.,single,university.degree,no,no,yes,4220
58,admin.,single,university.degree,no,yes,no,10000
58,blue-collar,married,basic.4y,unknown,yes,no,33787
43,blue-collar,married,basic.4y,no,yes,no,31889
51,blue-collar,married,basic.9y,unknown,no,no,15099
44,admin.,married,university.degree,no,yes,yes,12830
31,admin.,divorced,high.school,no,yes,no,20794
38,admin.,married,high.school,unknown,yes,no,13616
45,services,married,high.school,no,yes,no,36906
42,management,married,high.school,no,yes,no,9105
42,admin.,divorced,university.degree,no,no,no,24338
46,self-employed,divorced,basic.9y,no,yes,yes,2379
33,management,married,high.school,no,no,yes,33789
34,blue-collar,married,basic.9y,unknown,yes,no,17749
28,admin.,single,high.school,no,yes,no,730
31,blue-collar,married,basic.6y,no,yes,yes,11845
35,blue-collar,single,basic.9y,no,yes,no,8161
43,blue-collar,divorced,high.school,no,yes,no,6511
48,services,married,basic.4y,no,no,no,23972
25,blue-collar,married,high.school,no,no,no,30275
48,blue-collar,married,basic.4y,no,no,yes,39287
29,admin.,single,university.degree,no,yes,no,7744
39,blue-collar,single,basic.4y,unknown,no,no,39986
55,retired,divorced,high.school,unknown,no,no,40212
45,blue-collar,single,basic.9y,no,no,no,32848
55,admin.,single,university.degree,unknown,yes,no,14732
39,housemaid,married,basic.4y,no,no,no,34510
25,admin.,single,high.school,no,yes,no,11389
55,unknown,married,unknown,unknown,no,no,7661
39,admin.,married,basic.9y,unknown,no,no,23940
30,technician,single,professional.course,no,yes,no,14654
46,housemaid,married,basic.4y,no,no,yes,6172
24,blue-collar,single,basic.9y,unknown,no,no,386
27,services,single,high.school,no,yes,no,35564
39,services,married,high.school,no,yes,no,15230
36,admin.,married,high.school,unknown,yes,no,37292
32,admin.,married,high.school,no,yes,no,16373
52,admin.,married,basic.9y,no,no,no,40013
55,management,married,basic.4y,unknown,no,yes,28659
54,management,married,university.degree,unknown,no,no,18650
36,blue-collar,single,high.school,no,yes,yes,5786
28,admin.,single,high.school,no,yes,no,6366
29,technician,single,university.degree,no,unknown,unknown,4780
47,admin.,divorced,university.degree,no,no,no,27320
36,admin.,married,high.school,no,yes,no,3836
56,retired,married,basic.4y,no,no,no,31276
66,retired,married,basic.4y,no,yes,no,9341
46,blue-collar,married,high.school,no,no,no,15413
45,admin.,married,basic.9y,no,yes,no,13183
41,blue-collar,married,basic.9y,no,no,no,18264
60,retired,married,university.degree,unknown,yes,no,39743
32,blue-collar,single,university.degree,no,yes,yes,5005
27,admin.,single,high.school,no,no,no,5089
22,student,single,unknown,no,no,no,34017
30,services,single,high.school,no,no,no,34631
29,blue-collar,single,basic.9y,no,no,no,4883
26,blue-collar,single,basic.9y,no,yes,no,9552
33,admin.,single,university.degree,no,yes,no,6270
33,admin.,married,basic.9y,no,no,no,21699
32,blue-collar,single,basic.9y,no,yes,no,2472
53,admin.,divorced,high.school,no,no,yes,30935
49,admin.,married,unknown,no,yes,no,23080
27,blue-collar,married,basic.9y,no,yes,no,89
39,admin.,married,high.school,unknown,yes,no,16240
31,blue-collar,single,basic.9y,no,yes,no,30476
38,entrepreneur,married,basic.4y,unknown,yes,no,23164
29,admin.,married,university.degree,no,yes,no,16470
29,management,married,university.degree,no,no,no,28110
48,services,divorced,high.school,no,yes,no,14354
49,management,married,university.degree,no,no,no,21300
49,services,divorced,basic.6y,unknown,yes,yes,34732
37,blue-collar,married,basic.9y,no,yes,no,30683
48,admin.,married,professional.course,unknown,yes,no,30602
50,admin.,single,university.degree,no,unknown,unknown,39398
41,blue-collar,married,unknown,unknown,no,no,19514
37,blue-collar,married,professional.course,no,yes,no,20139
33,housemaid,married,professional.course,no,yes,no,390
46,unemployed,divorced,basic.9y,no,no,no,3883
31,admin.,divorced,high.school,no,no,yes,18608
36,services,married,high.school,unknown,no,no,5251
53,blue-collar,married,basic.4y,no,yes,no,35038
42,blue-collar,married,unknown,no,yes,no,26638
32,self-employed,single,university.degree,no,no,no,26979
32,technician,single,professional.course,no,yes,no,11690
34,admin.,single,high.school,no,yes,no,24765
