contact,month,day_of_week,campaign,pdays,previous_stat,poutcome,id
telephone,may,fri,2,999,0,nonexistent,18551
telephone,may,thu,1,999,0,nonexistent,25383
cellular,apr,mon,2,999,0,nonexistent,1986
cellular,aug,tue,2,999,0,nonexistent,20932
telephone,may,thu,1,999,0,nonexistent,32335
telephone,may,wed,1,999,0,nonexistent,30157
cellular,nov,thu,2,999,0,nonexistent,20138
telephone,jul,tue,1,999,0,nonexistent,26318
telephone,jun,mon,1,999,0,nonexistent,7112
cellular,jul,tue,1,999,1,failure,34164
telephone,may,wed,1,999,0,nonexistent,3210
cellular,jul,tue,2,999,0,nonexistent,18728
cellular,jul,thu,1,999,0,nonexistent,40246
telephone,jun,thu,1,999,0,nonexistent,38035
cellular,aug,tue,11,999,0,nonexistent,10601
cellular,aug,thu,1,3,3,success,19261
cellular,may,tue,6,999,0,nonexistent,4612
telephone,dec,wed,2,999,0,nonexistent,34717
telephone,may,thu,1,999,0,nonexistent,33399
cellular,may,mon,2,999,0,nonexistent,11742
cellular,nov,thu,1,999,0,nonexistent,26342
cellular,may,mon,2,999,2,failure,238
cellular,may,fri,1,999,1,failure,35233
telephone,may,wed,2,999,0,nonexistent,39649
cellular,apr,tue,1,999,0,nonexistent,25602
cellular,jun,thu,1,999,0,nonexistent,24743
cellular,nov,wed,1,6,1,success,3319
cellular,jul,thu,1,999,0,nonexistent,28762
telephone,may,tue,1,999,0,nonexistent,11197
telephone,may,tue,1,999,0,nonexistent,7819
telephone,may,wed,2,999,0,nonexistent,36432
cellular,jul,tue,1,999,0,nonexistent,10121
telephone,jun,mon,1,999,0,nonexistent,23387
cellular,jul,thu,1,999,0,nonexistent,18559
cellular,aug,tue,2,999,0,nonexistent,900
cellular,aug,tue,3,999,0,nonexistent,23376
cellular,aug,wed,3,999,0,nonexistent,8048
cellular,may,thu,4,999,0,nonexistent,6029
telephone,may,mon,1,999,0,nonexistent,7168
cellular,jul,tue,1,999,0,nonexistent,37097
cellular,may,tue,3,999,1,failure,40195
cellular,apr,thu,1,999,1,failure,7367
telephone,may,mon,3,999,0,nonexistent,33074
cellular,jun,tue,1,999,1,failure,9325
telephone,jun,mon,2,999,0,nonexistent,29528
telephone,jun,wed,1,999,0,nonexistent,11974
telephone,may,mon,2,999,0,nonexistent,34202
cellular,apr,fri,1,999,1,failure,34958
cellular,aug,mon,2,999,0,nonexistent,39061
cellular,jun,fri,4,999,1,failure,14051
telephone,apr,thu,1,2,1,success,38924
cellular,may,tue,1,999,0,nonexistent,34573
cellular,jul,thu,1,999,1,failure,111
cellular,may,tue,3,999,1,failure,26268
cellular,may,fri,1,999,0,nonexistent,31901
cellular,sep,thu,1,999,0,nonexistent,40336
cellular,jul,tue,1,999,0,nonexistent,33086
cellular,jul,thu,1,999,0,nonexistent,28449
cellular,may,fri,1,999,0,nonexistent,30649
telephone,may,mon,3,999,0,nonexistent,1966
cellular,nov,mon,1,999,0,nonexistent,40603
cellular,may,wed,1,999,1,failure,8868
telephone,may,wed,1,999,0,nonexistent,31422
cellular,jul,tue,1,999,0,nonexistent,40766
cellular,jul,tue,3,999,0,nonexistent,31653
cellular,may,thu,3,999,0,nonexistent,11829
cellular,jul,thu,1,999,0,nonexistent,1358
telephone,jul,thu,2,999,0,nonexistent,21107
cellular,may,thu,3,999,0,nonexistent,31615
cellular,may,fri,4,999,0,nonexistent,29983
cellular,aug,thu,1,999,0,nonexistent,33127
cellular,may,mon,1,999,1,failure,6924
cellular,may,mon,1,999,1,failure,16753
telephone,may,tue,2,999,0,nonexistent,12313
cellular,may,thu,1,999,0,nonexistent,11164
cellular,apr,fri,5,999,0,nonexistent,3509
cellular,jul,mon,1,999,0,nonexistent,12494
cellular,may,fri,1,3,3,failure,7916
cellular,nov,tue,2,999,1,failure,8197
telephone,jun,mon,4,999,0,nonexistent,19060
cellular,nov,fri,1,999,0,nonexistent,27998
cellular,mar,fri,3,999,1,failure,4979
telephone,jul,thu,10,999,0,nonexistent,36716
telephone,may,tue,1,999,0,nonexistent,3212
cellular,jul,tue,2,999,0,nonexistent,5620
cellular,apr,mon,3,999,0,nonexistent,23115
cellular,nov,thu,2,999,0,nonexistent,23623
cellular,may,mon,3,999,0,nonexistent,30293
cellular,may,thu,3,999,0,nonexistent,19995
cellular,jun,thu,2,999,0,nonexistent,15775
cellular,aug,thu,12,999,0,nonexistent,39792
cellular,may,mon,1,999,0,nonexistent,37783
cellular,aug,thu,2,999,0,nonexistent,18856
telephone,jun,fri,3,999,0,nonexistent,9413
cellular,may,mon,3,999,1,failure,1457
telephone,apr,thu,3,999,0,nonexistent,17048
cellular,jul,fri,1,999,0,nonexistent,30614
cellular,may,thu,3,999,0,nonexistent,33740
telephone,may,tue,2,999,0,nonexistent,28747
telephone,jul,wed,4,999,0,nonexistent,20530
cellular,may,mon,2,3,2,success,6225
cellular,may,fri,1,999,1,failure,7297
telephone,jun,mon,1,999,0,nonexistent,35164
cellular,may,fri,9,999,0,nonexistent,9604
telephone,may,thu,1,999,0,nonexistent,15245
cellular,aug,fri,3,999,0,nonexistent,9436
cellular,aug,tue,2,999,0,nonexistent,15612
cellular,jun,fri,5,999,1,failure,34422
cellular,apr,thu,3,999,1,failure,18758
telephone,may,mon,2,999,0,nonexistent,13709
cellular,aug,tue,4,999,0,nonexistent,10453
cellular,aug,mon,2,999,0,nonexistent,12448
cellular,aug,fri,3,999,0,nonexistent,5402
telephone,may,wed,2,999,0,nonexistent,36114
cellular,may,wed,3,999,0,nonexistent,36136
cellular,may,thu,2,999,0,nonexistent,33607
cellular,jul,mon,1,999,0,nonexistent,36847
cellular,may,fri,1,999,0,nonexistent,18489
cellular,may,fri,1,999,0,nonexistent,32402
telephone,may,tue,1,999,0,nonexistent,26135
telephone,may,wed,1,999,0,nonexistent,116
cellular,may,mon,1,999,0,nonexistent,29129
cellular,may,mon,3,999,0,nonexistent,10228
cellular,jul,thu,5,999,0,nonexistent,29498
cellular,apr,mon,1,999,0,nonexistent,30589
cellular,aug,tue,4,999,0,nonexistent,385
cellular,mar,tue,2,999,1,failure,15633
telephone,may,fri,2,999,0,nonexistent,4277
telephone,mar,mon,3,999,1,failure,35467
telephone,jul,tue,6,999,0,nonexistent,32121
telephone,jun,mon,6,999,0,nonexistent,12369
cellular,may,tue,2,999,0,nonexistent,40531
cellular,mar,tue,1,999,0,nonexistent,11512
cellular,may,fri,8,999,1,failure,11874
telephone,jun,fri,13,999,0,nonexistent,29466
telephone,jun,wed,4,999,0,nonexistent,16447
cellular,may,wed,2,999,1,failure,4758
telephone,aug,tue,1,999,0,nonexistent,38520
cellular,may,wed,1,999,0,nonexistent,31869
telephone,jul,mon,4,999,0,nonexistent,25279
cellular,nov,thu,3,999,0,nonexistent,19182
cellular,may,mon,1,999,0,nonexistent,41071
telephone,may,wed,1,999,0,nonexistent,5409
cellular,jul,tue,1,999,0,nonexistent,27702
telephone,may,wed,1,999,0,nonexistent,5161
cellular,jul,tue,4,999,0,nonexistent,22226
cellular,may,thu,2,999,0,nonexistent,24454
cellular,mar,thu,1,999,0,nonexistent,21939
cellular,sep,thu,2,999,1,failure,19117
cellular,aug,thu,1,999,0,nonexistent,21674
telephone,may,fri,1,999,0,nonexistent,33199
cellular,jul,mon,8,999,0,nonexistent,27496
cellular,apr,fri,1,999,0,nonexistent,2154
cellular,nov,wed,1,999,0,nonexistent,487
cellular,jul,mon,4,999,0,nonexistent,24164
cellular,jul,mon,1,999,0,nonexistent,31650
cellular,aug,fri,3,999,0,nonexistent,20479
telephone,sep,fri,9,999,1,failure,10540
telephone,nov,wed,5,999,0,nonexistent,31491
cellular,nov,mon,2,999,0,nonexistent,39762
cellular,nov,tue,1,999,0,nonexistent,14143
telephone,may,wed,2,999,0,nonexistent,9542
telephone,jun,fri,3,999,0,nonexistent,35021
cellular,nov,tue,1,999,0,nonexistent,3361
telephone,may,fri,3,999,0,nonexistent,3619
cellular,may,wed,2,999,1,failure,29286
cellular,nov,tue,3,999,0,nonexistent,34485
cellular,jul,tue,1,999,0,nonexistent,26035
telephone,may,mon,2,999,0,nonexistent,24642
telephone,jul,mon,4,999,0,nonexistent,17908
cellular,may,mon,2,10,1,success,4627
cellular,aug,fri,2,999,0,nonexistent,15141
cellular,oct,tue,1,999,0,nonexistent,25343
cellular,jul,wed,20,999,0,nonexistent,35567
cellular,nov,thu,3,999,0,nonexistent,762
cellular,nov,tue,2,999,0,nonexistent,31847
cellular,nov,wed,1,999,0,nonexistent,37780
cellular,jul,tue,1,999,0,nonexistent,4717
cellular,nov,thu,1,999,1,failure,19845
cellular,jul,thu,2,999,0,nonexistent,366
cellular,aug,wed,3,999,0,nonexistent,33203
cellular,may,wed,2,999,0,nonexistent,25647
telephone,may,wed,1,999,0,nonexistent,27207
cellular,jul,tue,2,999,0,nonexistent,14918
telephone,may,thu,2,999,0,nonexistent,30545
telephone,nov,fri,7,999,0,nonexistent,21876
cellular,may,fri,1,999,0,nonexistent,21229
telephone,jun,fri,1,999,0,nonexistent,37553
telephone,may,mon,1,999,0,nonexistent,29095
cellular,aug,wed,1,999,0,nonexistent,34900
cellular,nov,wed,2,999,1,failure,38062
telephone,jun,thu,2,999,0,nonexistent,19256
cellular,may,tue,4,999,0,nonexistent,11391
telephone,may,tue,3,999,0,nonexistent,7014
cellular,aug,mon,2,999,0,nonexistent,23994
telephone,may,tue,1,999,0,nonexistent,37284
cellular,aug,fri,1,999,0,nonexistent,36045
telephone,may,thu,6,999,0,nonexistent,18364
telephone,nov,thu,1,999,0,nonexistent,34500
cellular,jul,wed,1,999,0,nonexistent,20107
telephone,jul,thu,27,999,0,nonexistent,5993
cellular,aug,thu,1,999,0,nonexistent,22783
cellular,jun,tue,1,999,0,nonexistent,38214
telephone,may,tue,1,999,0,nonexistent,14161
telephone,jun,tue,3,999,0,nonexistent,6315
cellular,may,tue,6,999,0,nonexistent,8745
cellular,may,mon,1,999,0,nonexistent,29973
cellular,jul,mon,1,999,0,nonexistent,9635
cellular,jul,fri,2,999,0,nonexistent,30219
cellular,apr,mon,1,999,0,nonexistent,29966
cellular,may,thu,8,999,0,nonexistent,27938
telephone,jul,thu,6,999,0,nonexistent,19854
cellular,may,thu,1,999,1,failure,7454
cellular,oct,tue,1,999,1,failure,33830
cellular,mar,fri,1,999,0,nonexistent,30389
cellular,jul,thu,2,999,0,nonexistent,7981
telephone,jun,mon,15,999,0,nonexistent,26855
telephone,may,wed,3,999,0,nonexistent,20125
telephone,may,fri,1,999,0,nonexistent,102
cellular,may,wed,1,999,0,nonexistent,36351
telephone,aug,wed,1,6,2,success,21371
telephone,may,fri,1,999,0,nonexistent,2024
cellular,nov,tue,2,999,0,nonexistent,2131
telephone,may,fri,2,999,0,nonexistent,32112
cellular,jul,wed,1,999,0,nonexistent,40350
cellular,nov,wed,1,999,0,nonexistent,18890
cellular,jul,wed,2,999,0,nonexistent,6034
cellular,jul,wed,3,999,0,nonexistent,11291
telephone,jun,wed,1,999,0,nonexistent,5158
cellular,aug,fri,2,999,0,nonexistent,14215
cellular,nov,fri,2,999,0,nonexistent,35900
cellular,nov,tue,2,999,0,nonexistent,28771
cellular,may,thu,1,999,1,failure,14483
telephone,jun,fri,10,999,0,nonexistent,37165
cellular,aug,thu,1,999,0,nonexistent,16303
cellular,jul,fri,2,999,0,nonexistent,14689
cellular,may,wed,3,999,0,nonexistent,18063
telephone,may,tue,5,999,0,nonexistent,17313
cellular,may,thu,1,999,0,nonexistent,3118
telephone,may,wed,1,999,0,nonexistent,27482
cellular,jul,thu,34,999,0,nonexistent,28447
cellular,jul,tue,3,999,0,nonexistent,28949
cellular,jul,mon,3,999,0,nonexistent,35962
cellular,jun,wed,1,999,1,failure,37089
telephone,apr,fri,2,999,2,failure,23532
cellular,nov,thu,4,999,0,nonexistent,24613
cellular,aug,wed,12,999,0,nonexistent,21661
cellular,jul,tue,4,999,0,nonexistent,5310
telephone,aug,fri,1,999,0,nonexistent,5193
telephone,may,tue,1,999,0,nonexistent,16675
telephone,may,tue,3,999,0,nonexistent,11436
telephone,jun,thu,1,999,0,nonexistent,779
cellular,aug,tue,1,999,0,nonexistent,8529
cellular,may,mon,1,999,0,nonexistent,18790
cellular,may,wed,1,999,2,failure,28790
telephone,may,wed,1,999,0,nonexistent,452
cellular,apr,thu,2,999,1,failure,11673
telephone,jul,fri,1,999,0,nonexistent,28947
telephone,may,wed,2,999,0,nonexistent,36896
cellular,aug,wed,2,999,0,nonexistent,18406
telephone,may,mon,1,999,0,nonexistent,23481
cellular,aug,mon,3,999,0,nonexistent,7187
cellular,apr,mon,2,999,1,failure,15950
telephone,jun,thu,4,999,0,nonexistent,1387
cellular,nov,mon,1,999,0,nonexistent,19847
cellular,oct,fri,5,999,0,nonexistent,38156
cellular,aug,fri,1,999,0,nonexistent,38237
telephone,jun,mon,2,999,0,nonexistent,20173
telephone,jul,wed,3,999,0,nonexistent,20080
telephone,jun,wed,1,999,0,nonexistent,18905
cellular,nov,thu,2,999,0,nonexistent,20917
telephone,may,thu,1,999,0,nonexistent,2606
cellular,may,mon,2,999,0,nonexistent,36804
telephone,may,tue,3,999,0,nonexistent,31150
cellular,aug,mon,1,999,0,nonexistent,8485
cellular,aug,tue,3,999,0,nonexistent,28622
telephone,jun,mon,2,999,0,nonexistent,9951
cellular,nov,thu,1,999,0,nonexistent,25062
cellular,nov,mon,1,999,0,nonexistent,35803
cellular,jul,mon,1,999,0,nonexistent,6875
telephone,may,wed,2,999,0,nonexistent,37981
cellular,nov,mon,1,999,0,nonexistent,3811
telephone,may,thu,1,999,0,nonexistent,12548
cellular,nov,fri,2,999,0,nonexistent,29171
cellular,jun,fri,1,999,2,failure,14314
cellular,jul,thu,5,999,0,nonexistent,8676
telephone,aug,mon,1,999,0,nonexistent,17709
cellular,jul,tue,1,999,0,nonexistent,24370
cellular,may,fri,1,999,0,nonexistent,29456
cellular,jul,fri,2,999,0,nonexistent,40576
cellular,jul,mon,4,999,0,nonexistent,31757
cellular,jul,mon,5,999,0,nonexistent,14030
cellular,jul,mon,3,999,0,nonexistent,13373
telephone,jun,mon,5,6,1,success,38787
telephone,may,mon,22,999,0,nonexistent,2669
cellular,jul,tue,2,999,0,nonexistent,26888
cellular,jul,tue,2,999,0,nonexistent,34879
cellular,aug,wed,7,999,0,nonexistent,38597
cellular,nov,wed,1,999,0,nonexistent,6245
telephone,may,thu,2,999,0,nonexistent,18955
cellular,nov,wed,3,999,0,nonexistent,20297
cellular,jul,mon,6,999,0,nonexistent,5790
cellular,jul,tue,1,999,0,nonexistent,22812
cellular,aug,wed,1,999,0,nonexistent,13826
telephone,jun,fri,2,999,0,nonexistent,19926
telephone,may,thu,2,999,0,nonexistent,30686
cellular,mar,mon,1,999,0,nonexistent,559
telephone,may,wed,1,999,0,nonexistent,18131
cellular,jul,mon,5,999,0,nonexistent,36102
cellular,sep,thu,1,999,0,nonexistent,23551
cellular,aug,tue,10,999,0,nonexistent,31114
telephone,jun,fri,37,999,0,nonexistent,40264
cellular,nov,fri,1,999,0,nonexistent,10035
cellular,jul,fri,1,999,0,nonexistent,35024
cellular,aug,mon,1,999,0,nonexistent,31526
cellular,nov,wed,3,999,0,nonexistent,36386
telephone,may,wed,4,999,0,nonexistent,20778
cellular,jul,thu,2,999,0,nonexistent,39679
cellular,may,fri,1,999,0,nonexistent,538
telephone,jun,thu,1,999,0,nonexistent,15317
cellular,may,tue,2,999,0,nonexistent,12635
cellular,aug,thu,3,999,0,nonexistent,14451
telephone,may,mon,3,999,0,nonexistent,13122
cellular,nov,tue,1,999,0,nonexistent,24792
telephone,may,fri,3,999,0,nonexistent,22308
telephone,may,thu,2,999,0,nonexistent,27631
cellular,jul,mon,1,999,0,nonexistent,18204
cellular,aug,mon,2,999,0,nonexistent,28606
cellular,apr,mon,2,999,0,nonexistent,28651
telephone,may,mon,4,999,0,nonexistent,20517
cellular,apr,wed,7,999,0,nonexistent,14715
cellular,aug,thu,1,999,0,nonexistent,28526
telephone,jun,fri,2,999,0,nonexistent,33895
cellular,jun,thu,3,999,0,nonexistent,36422
telephone,jul,fri,3,999,0,nonexistent,34893
telephone,nov,wed,2,999,0,nonexistent,2856
telephone,jun,tue,2,999,0,nonexistent,34351
cellular,apr,tue,1,999,0,nonexistent,28143
cellular,nov,mon,1,999,0,nonexistent,26281
cellular,may,tue,1,999,1,failure,18378
cellular,may,fri,1,18,2,failure,18102
cellular,aug,fri,4,999,0,nonexistent,17668
cellular,aug,tue,4,999,0,nonexistent,28126
cellular,jul,fri,2,999,0,nonexistent,35415
telephone,jun,fri,5,999,0,nonexistent,29225
telephone,may,thu,1,999,0,nonexistent,1366
cellular,jul,thu,27,999,0,nonexistent,11176
cellular,aug,tue,1,999,0,nonexistent,26509
telephone,may,fri,1,999,0,nonexistent,15734
cellular,jul,fri,2,999,0,nonexistent,22941
cellular,dec,mon,1,999,1,failure,16459
cellular,jul,wed,1,999,0,nonexistent,25193
telephone,may,mon,3,999,0,nonexistent,22914
telephone,may,thu,1,999,0,nonexistent,20992
telephone,dec,mon,2,999,0,nonexistent,11623
cellular,jun,mon,4,999,1,failure,21406
cellular,apr,thu,1,999,0,nonexistent,22808
cellular,may,thu,3,999,0,nonexistent,35019
telephone,may,fri,1,999,0,nonexistent,24623
cellular,may,mon,2,999,0,nonexistent,24101
telephone,may,mon,4,999,0,nonexistent,13620
telephone,jun,thu,4,999,0,nonexistent,18743
cellular,jul,thu,1,999,0,nonexistent,31577
telephone,may,mon,1,999,0,nonexistent,612
cellular,apr,mon,2,999,1,failure,10469
cellular,apr,fri,3,999,0,nonexistent,10264
cellular,jul,wed,1,999,0,nonexistent,26658
cellular,nov,fri,1,999,0,nonexistent,18676
cellular,jul,mon,6,999,0,nonexistent,34667
cellular,jul,thu,3,999,0,nonexistent,26557
cellular,apr,mon,1,999,0,nonexistent,10863
cellular,jul,thu,1,999,0,nonexistent,22832
telephone,may,tue,2,999,0,nonexistent,13848
telephone,jul,tue,4,999,0,nonexistent,5427
cellular,aug,thu,1,999,0,nonexistent,28088
telephone,may,tue,2,999,1,failure,10339
cellular,may,thu,2,999,0,nonexistent,3809
cellular,aug,thu,2,999,0,nonexistent,1652
cellular,may,thu,5,999,0,nonexistent,28628
telephone,may,tue,1,999,0,nonexistent,13096
telephone,may,mon,2,999,0,nonexistent,5523
telephone,may,tue,1,999,0,nonexistent,8215
telephone,may,wed,1,999,0,nonexistent,32083
cellular,may,mon,1,999,0,nonexistent,4366
telephone,may,mon,7,999,0,nonexistent,11746
telephone,jun,wed,3,999,0,nonexistent,27421
cellular,jul,wed,1,999,0,nonexistent,16485
cellular,may,mon,6,999,0,nonexistent,21435
telephone,jun,mon,3,999,0,nonexistent,5236
cellular,may,tue,2,999,0,nonexistent,26516
telephone,may,tue,6,999,0,nonexistent,30472
telephone,jun,fri,2,999,0,nonexistent,38357
cellular,may,thu,1,999,0,nonexistent,12981
cellular,apr,wed,3,999,0,nonexistent,17617
telephone,jun,tue,3,999,0,nonexistent,7735
cellular,jul,wed,1,999,0,nonexistent,17049
telephone,aug,thu,3,999,0,nonexistent,34184
telephone,jul,thu,2,999,0,nonexistent,30767
telephone,jun,thu,4,999,0,nonexistent,33435
telephone,nov,fri,2,999,1,failure,17923
cellular,apr,wed,1,999,0,nonexistent,24194
cellular,aug,mon,2,999,0,nonexistent,13850
cellular,may,tue,1,999,0,nonexistent,4829
telephone,may,mon,1,999,0,nonexistent,23184
cellular,may,mon,1,999,0,nonexistent,17964
cellular,jul,wed,1,999,0,nonexistent,33859
cellular,apr,tue,2,999,0,nonexistent,26750
cellular,apr,thu,1,999,0,nonexistent,28953
cellular,aug,tue,1,999,0,nonexistent,39454
cellular,may,tue,1,999,0,nonexistent,29899
telephone,aug,wed,1,0,5,success,36124
cellular,jul,wed,3,999,0,nonexistent,37788
cellular,jul,tue,3,999,0,nonexistent,6413
telephone,jun,tue,2,999,0,nonexistent,15226
cellular,nov,wed,2,999,0,nonexistent,28580
cellular,apr,fri,1,999,0,nonexistent,993
cellular,aug,tue,2,999,0,nonexistent,34463
cellular,may,thu,1,999,0,nonexistent,23492
telephone,may,wed,1,999,0,nonexistent,338
cellular,aug,tue,2,999,0,nonexistent,26285
cellular,may,thu,1,999,0,nonexistent,23366
telephone,may,fri,1,999,0,nonexistent,2816
cellular,jul,tue,1,999,0,nonexistent,9401
cellular,may,wed,1,999,0,nonexistent,19061
cellular,nov,wed,2,999,2,failure,29006
telephone,may,tue,1,999,0,nonexistent,21038
cellular,nov,thu,4,999,0,nonexistent,36745
telephone,may,tue,2,999,0,nonexistent,32726
telephone,jun,mon,4,999,0,nonexistent,11319
cellular,jul,thu,1,999,0,nonexistent,26180
telephone,sep,wed,1,999,0,nonexistent,3490
cellular,aug,tue,1,999,0,nonexistent,40691
cellular,nov,wed,3,999,2,failure,29098
telephone,mar,tue,1,999,0,nonexistent,29332
telephone,may,tue,2,999,0,nonexistent,37110
telephone,may,wed,1,999,0,nonexistent,27368
cellular,jul,fri,3,999,0,nonexistent,11407
cellular,aug,wed,1,999,0,nonexistent,5463
cellular,may,mon,1,999,1,failure,3825
cellular,may,thu,2,999,1,failure,6679
cellular,nov,mon,1,999,0,nonexistent,11613
cellular,aug,fri,4,999,0,nonexistent,168
cellular,apr,fri,1,999,1,failure,10795
cellular,may,fri,1,999,0,nonexistent,20532
telephone,jun,thu,2,999,0,nonexistent,39913
cellular,oct,mon,2,999,2,failure,12645
cellular,oct,mon,3,999,0,nonexistent,37882
cellular,aug,wed,5,999,0,nonexistent,27182
cellular,may,wed,3,999,0,nonexistent,35780
cellular,apr,mon,3,999,0,nonexistent,14520
cellular,apr,tue,2,999,0,nonexistent,21489
cellular,may,wed,1,999,1,failure,21799
telephone,may,fri,1,999,0,nonexistent,20603
cellular,aug,tue,2,999,0,nonexistent,2176
cellular,may,mon,1,999,0,nonexistent,30305
cellular,may,thu,1,999,0,nonexistent,30869
cellular,jul,fri,2,999,0,nonexistent,30003
telephone,may,fri,1,999,0,nonexistent,255
cellular,aug,thu,1,999,0,nonexistent,2672
telephone,jun,mon,3,999,0,nonexistent,7264
telephone,dec,mon,1,999,0,nonexistent,36103
cellular,aug,thu,5,999,0,nonexistent,29601
telephone,nov,tue,2,999,1,failure,28970
telephone,jun,mon,2,999,0,nonexistent,1049
cellular,jul,thu,1,999,0,nonexistent,22990
telephone,jun,fri,1,999,0,nonexistent,35543
telephone,jun,fri,1,999,0,nonexistent,17734
cellular,may,tue,4,999,0,nonexistent,17371
cellular,nov,thu,1,999,0,nonexistent,37811
telephone,may,fri,1,999,0,nonexistent,40643
cellular,may,fri,5,999,0,nonexistent,34288
telephone,may,fri,6,999,0,nonexistent,9659
cellular,may,thu,2,999,0,nonexistent,10934
cellular,jul,tue,4,999,0,nonexistent,21443
cellular,oct,thu,2,999,0,nonexistent,28913
cellular,aug,fri,1,999,0,nonexistent,39787
telephone,jul,fri,1,999,0,nonexistent,17845
telephone,oct,tue,1,999,1,failure,6123
cellular,apr,wed,1,999,0,nonexistent,14198
telephone,may,tue,1,999,0,nonexistent,23213
